Recipe,URL
Seafood Bake for Two,http://allrecipes.com/recipe/132109/seafood-bake-for-two
Cape Breton Blueberry Grunt,http://allrecipes.com/recipe/73951/cape-breton-blueberry-grunt
Delicious Vegan Hot Chocolate,http://allrecipes.com/recipe/165500/delicious-vegan-hot-chocolate
Standing Roast Beef (Brined),http://allrecipes.com/recipe/230812/standing-roast-beef-brined
Fairuzah's Chili,http://allrecipes.com/recipe/54669/fairuzahs-chili
Mom's Nova Scotia Seafood Chowder,http://allrecipes.com/recipe/228991/moms-nova-scotia-seafood-chowder
New Orleans Barbeque Shrimp,http://allrecipes.com/recipe/71424/new-orleans-barbeque-shrimp
Newfoundland Jigg's Dinner,http://allrecipes.com/recipe/133958/newfoundland-jiggs-dinner
Christmas Brunch Casserole,http://allrecipes.com/recipe/15047/christmas-brunch-casserole
Hot Cross Buns I,http://allrecipes.com/recipe/7073/hot-cross-buns-i
Strawberry Roses,http://allrecipes.com/recipe/162183/strawberry-roses
A Simply Perfect Roast Turkey,http://allrecipes.com/recipe/56348/a-simply-perfect-roast-turkey
Creamy Parmesan Brussels Sprouts,http://allrecipes.com/recipe/216809/creamy-parmesan-brussels-sprouts
The Best Ricotta Pancakes,http://allrecipes.com/recipe/242225/the-best-ricotta-pancakes
Canada Day Nanaimo Bar Cheesecake,http://allrecipes.com/recipe/213583/canada-day-nanaimo-bar-cheesecake
Homestyle Hot Cocoa,http://allrecipes.com/recipe/234015/homestyle-hot-cocoa
Party Punch III,http://allrecipes.com/recipe/46659/party-punch-iii
Salted Caramel Sauce,http://allrecipes.com/recipe/229272/salted-caramel-sauce
Grandpa's Peanut Butter Fudge,http://allrecipes.com/recipe/19168/grandpas-peanut-butter-fudge
Huckleberry Buckle II,http://allrecipes.com/recipe/24102/huckleberry-buckle-ii
Irish-Style Lamb Stew,http://allrecipes.com/recipe/100497/irish-style-lamb-stew
Canadian Molasses Cookies,http://allrecipes.com/recipe/9712/canadian-molasses-cookies
Christmas Pinwheel Cookies,http://allrecipes.com/recipe/155114/christmas-pinwheel-cookies
Sex-In-A-Pan,http://allrecipes.com/recipe/213588/sex-in-a-pan
Miraculous Canadian Sugar Pie,http://allrecipes.com/recipe/213595/miraculous-canadian-sugar-pie
Hoisin-Glazed Salmon,http://allrecipes.com/recipe/186685/hoisin-glazed-salmon
Sunny Pepper Parmesan Rice with Spinach,http://allrecipes.com/recipe/86519/sunny-pepper-parmesan-rice-with-spinach
Bumbleberry Pie II,http://allrecipes.com/recipe/38398/bumbleberry-pie-ii
Marzipan Christmas Kringle (Juleskringle),http://allrecipes.com/recipe/139544/marzipan-christmas-kringle-juleskringle
Sucre a la Creme,http://allrecipes.com/recipe/95355/sucre-a-la-creme
Pumpkin French Toast,http://allrecipes.com/recipe/180568/pumpkin-french-toast
Beer Spice Cake,http://allrecipes.com/recipe/17616/beer-spice-cake
Prosciutto-Wrapped Chicken Breasts with Herbed Goat Cheese,http://allrecipes.com/recipe/215514/prosciutto-wrapped-chicken-breasts-with-herbed-goat-cheese
Apple Crisp Cups,http://allrecipes.com/recipe/216021/apple-crisp-cups
Thera's Canadian Fried Dough,http://allrecipes.com/recipe/213590/theras-canadian-fried-dough
Breakfast Strata,http://allrecipes.com/recipe/229312/breakfast-strata
Tarte a l'Oignon (French Onion Pie),http://allrecipes.com/recipe/151905/tarte-a-loignon-french-onion-pie
Nanaimo Bars I,http://allrecipes.com/recipe/10040/nanaimo-bars-i
Baked Squash and Maple Syrup,http://allrecipes.com/recipe/13730/baked-squash-and-maple-syrup
Bumbleberry Pie I,http://allrecipes.com/recipe/12517/bumbleberry-pie-i
Real French Crepes,http://allrecipes.com/recipe/17571/real-french-crepes
Hi-Rise Easy Yorkshire Pudding,http://allrecipes.com/recipe/240794/hi-rise-easy-yorkshire-pudding
Simple and Tasty Green Beans,http://allrecipes.com/recipe/242365/simple-and-tasty-green-beans
Pure Maple Candy,http://allrecipes.com/recipe/142723/pure-maple-candy
Butternut Squash Soup II,http://allrecipes.com/recipe/77981/butternut-squash-soup-ii
Maple Syrup Pudding,http://allrecipes.com/recipe/84738/maple-syrup-pudding
Maple Butter Tarts,http://allrecipes.com/recipe/241086/maple-butter-tarts
Candy Cane Fudge,http://allrecipes.com/recipe/67789/candy-cane-fudge
Classic Canadian Caesar,http://allrecipes.com/recipe/233521/classic-canadian-caesar
Canadian Barn BBQ Sauce,http://allrecipes.com/recipe/27250/canadian-barn-bbq-sauce
Pebber Nodder (Danish Christmas Cookies),http://allrecipes.com/recipe/79471/pebber-nodder-danish-christmas-cookies
Bacon-Wrapped Peanut Butter Jalapenos,http://allrecipes.com/recipe/210089/bacon-wrapped-peanut-butter-jalapenos
Baked Ham with Maple Glaze,http://allrecipes.com/recipe/102677/baked-ham-with-maple-glaze
Crusty Cornbread,http://allrecipes.com/recipe/17920/crusty-cornbread
Pear and Pomegranate Salad,http://allrecipes.com/recipe/213165/pear-and-pomegranate-salad
Holiday Punch I,http://allrecipes.com/recipe/21234/holiday-punch-i
Maple-Soy Glazed Salmon,http://allrecipes.com/recipe/160929/maple-soy-glazed-salmon
Killer Cranberry Chutney,http://allrecipes.com/recipe/150358/killer-cranberry-chutney
Allrecipes Magazine,https://secure.allrecipesmagazine.com/order/?containerName=i71vtar01&psrc=I701TRDW398DFA&internalSource=marketcard&referringId=15041&referringContentType=recipe%20hub&clickId=cardslot%2010
Maritime Blueberry Buckle,http://allrecipes.com/recipe/214884/maritime-blueberry-buckle
Shrimpcargot,http://allrecipes.com/recipe/165535/shrimpcargot
Whiskey Paralyzer,http://allrecipes.com/recipe/162719/whiskey-paralyzer
Jen's Jambalaya,http://allrecipes.com/recipe/133604/jens-jambalaya
Butter Tarts,http://allrecipes.com/recipe/9322/butter-tarts
Mike's Mushroom Bread,http://allrecipes.com/recipe/213125/mikes-mushroom-bread
Danish Spiced Rye Bread (Sigtebrod),http://allrecipes.com/recipe/139542/danish-spiced-rye-bread-sigtebrod
Chicken Strawberry Spinach Salad with Ginger-Lime Dressing,http://allrecipes.com/recipe/87021/chicken-strawberry-spinach-salad-with-ginger-lime-dressing
Real Poutine,http://allrecipes.com/recipe/79300/real-poutine
Spicy Glazed Pecans,http://allrecipes.com/recipe/141851/spicy-glazed-pecans
Tourtiers (French Pork Pie),http://allrecipes.com/recipe/93330/tourtiers-french-pork-pie
Fruity Fun Skewers,http://allrecipes.com/recipe/142779/fruity-fun-skewers
Grandpere dans le Sirop,http://allrecipes.com/recipe/55150/grandpere-dans-le-sirop
Reveillon Tourtiere,http://allrecipes.com/recipe/12373/reveillon-tourtiere
Best Hamburger Ever,http://allrecipes.com/recipe/72657/best-hamburger-ever
