Recipe,URL
Allrecipes Magazine,https://secure.allrecipesmagazine.com/order/?containerName=i71vtar01&psrc=I701TRDW398DFA&internalSource=marketcard&referringId=699&referringContentType=recipe%20hub&clickId=cardslot%2010
Agedashi-esque Tofu,http://allrecipes.com/recipe/25338/agedashi-esque-tofu
Yum Yum Sauce,http://allrecipes.com/recipe/205616/yum-yum-sauce
Lucy's Quick Tonkatsu Sauce,http://allrecipes.com/recipe/222426/lucys-quick-tonkatsu-sauce
Japanese Potsticker Dip,http://allrecipes.com/recipe/77437/japanese-potsticker-dip
Cucumber and Avocado Sushi,http://allrecipes.com/recipe/99204/cucumber-and-avocado-sushi
Green Tea Layer Cake,http://allrecipes.com/recipe/53655/green-tea-layer-cake
Quick Oyakodon,http://allrecipes.com/recipe/71160/quick-oyakodon
Glo's Sausage Fried Rice,http://allrecipes.com/recipe/47022/glos-sausage-fried-rice
Oyako Donburi,http://allrecipes.com/recipe/43628/oyako-donburi
Oyakodon (Japanese Chicken and Egg Rice Bowl),http://allrecipes.com/recipe/128589/oyakodon-japanese-chicken-and-egg-rice-bowl
Japanese Shrimp Sauce I,http://allrecipes.com/recipe/38849/japanese-shrimp-sauce-i
Yummylicious Japanese Beef Croquettes,http://allrecipes.com/recipe/88049/yummylicious-japanese-beef-croquettes
Chicken Yakisoba,http://allrecipes.com/recipe/230764/chicken-yakisoba
Chicken Katsu,http://allrecipes.com/recipe/72068/chicken-katsu
Yakisoba Chicken,http://allrecipes.com/recipe/8628/yakisoba-chicken
Ashley's Chicken Katsu with Tonkatsu Sauce,http://allrecipes.com/recipe/75981/ashleys-chicken-katsu-with-tonkatsu-sauce
Japanese Okonomiyaki,http://allrecipes.com/recipe/99392/japanese-okonomiyaki
Japanese-Style Cabbage Salad,http://allrecipes.com/recipe/150135/japanese-style-cabbage-salad
Perfect Sushi Rice,http://allrecipes.com/recipe/99211/perfect-sushi-rice
Japanese Onion Soup,http://allrecipes.com/recipe/49278/japanese-onion-soup
Sesame Crusted Mahi Mahi with Soy Shiso Ginger Butter Sauce,http://allrecipes.com/recipe/42231/sesame-crusted-mahi-mahi-with-soy-shiso-ginger-butter-sauce
Miso Salmon,http://allrecipes.com/recipe/106227/miso-salmon
Tofu Hiyayakko,http://allrecipes.com/recipe/217114/tofu-hiyayakko
Nona's Tableside Homemade Soft Tofu,http://allrecipes.com/recipe/156301/nonas-tableside-homemade-soft-tofu
Sesame Seared Tuna,http://allrecipes.com/recipe/71698/sesame-seared-tuna
Shieldzini,http://allrecipes.com/recipe/14209/shieldzini
Dynamite Sauce,http://allrecipes.com/recipe/99219/dynamite-sauce
Washabinaros Chili,http://allrecipes.com/recipe/25711/washabinaros-chili
Japanese-Style Sesame Green Beans,http://allrecipes.com/recipe/87590/japanese-style-sesame-green-beans
Japanese Ginger Salad Dressing,http://allrecipes.com/recipe/24381/japanese-ginger-salad-dressing
Oriental Cold Noodle Salad,http://allrecipes.com/recipe/83087/oriental-cold-noodle-salad
Gyoza,http://allrecipes.com/recipe/27190/gyoza
