Recipe,URL
Mrs. P's Biscotti,http://allrecipes.com/recipe/245143/mrs-ps-biscotti
Bren's Italian Meatballs,http://allrecipes.com/recipe/247370/brens-italian-meatballs
Grilled Onions and Potatoes,http://allrecipes.com/recipe/237883/grilled-onions-and-potatoes
Smoothie Breakfast Muffins,http://allrecipes.com/recipe/237664/smoothie-breakfast-muffins
Allrecipes Magazine,https://secure.allrecipesmagazine.com/order/?containerName=i71vtar01&psrc=I701TRDW398DFA&internalSource=marketcard&referringId=17719&referringContentType=recipe%20hub&clickId=cardslot%202
Irish Stuffed Baked Potato,http://allrecipes.com/recipe/254440/irish-stuffed-baked-potato
Mrs Welch's Butter Tarts,http://allrecipes.com/recipe/240960/mrs-welchs-butter-tarts
Coconut Ginger Oatmeal Raisin Cookies,http://allrecipes.com/recipe/239995/coconut-ginger-oatmeal-raisin-cookies
Yummy Yogurt Breaky,http://allrecipes.com/recipe/245117/yummy-yogurt-breaky
Chicken Burgers,http://allrecipes.com/recipe/234257/chicken-burgers
Curried Cream of Cauliflower Soup,http://allrecipes.com/recipe/240833/curried-cream-of-cauliflower-soup
Baked Chicken Schnitzel,http://allrecipes.com/recipe/244950/baked-chicken-schnitzel
Chopped Brussels Sprout Salad,http://allrecipes.com/recipe/242052/chopped-brussels-sprout-salad
Baked Turkey Croquettes,http://allrecipes.com/recipe/247369/baked-turkey-croquettes
Greek Lemon Chicken and Potato Bake,http://allrecipes.com/recipe/242402/greek-lemon-chicken-and-potato-bake
Savoury Beet Muffins,http://allrecipes.com/recipe/234151/savoury-beet-muffins
Baked Chicken In a Sweet BBQ Sauce,http://allrecipes.com/recipe/218898/baked-chicken-in-a-sweet-bbq-sauce
