Recipe,URL
Green Onion Cakes,http://allrecipes.com/recipe/203178/green-onion-cakes
Ginger Marmalade,http://allrecipes.com/recipe/217783/ginger-marmalade
Pebber Nodder (Danish Christmas Cookies),http://allrecipes.com/recipe/79471/pebber-nodder-danish-christmas-cookies
Thai Chicken,http://allrecipes.com/recipe/64339/thai-chicken
Baked-Bottom Nanaimo Bars,http://allrecipes.com/recipe/213585/baked-bottom-nanaimo-bars
Canadian Cedar Planked Salmon,http://allrecipes.com/recipe/27253/canadian-cedar-planked-salmon
Maple-Soy Glazed Salmon,http://allrecipes.com/recipe/160929/maple-soy-glazed-salmon
Allrecipes Magazine,https://secure.allrecipesmagazine.com/order/?containerName=i71vtar01&psrc=I701TRDW398DFA&internalSource=marketcard&referringId=16075&referringContentType=recipe%20hub&clickId=cardslot%206
Maritime Blueberry Buckle,http://allrecipes.com/recipe/214884/maritime-blueberry-buckle
Crispy Orange Beef,http://allrecipes.com/recipe/57966/crispy-orange-beef
Whiskey Paralyzer,http://allrecipes.com/recipe/162719/whiskey-paralyzer
West Coast Cod and Shrimp,http://allrecipes.com/recipe/52552/west-coast-cod-and-shrimp
Tourtiers (French Pork Pie),http://allrecipes.com/recipe/93330/tourtiers-french-pork-pie
Chicken Stew 'Fricot',http://allrecipes.com/recipe/12980/chicken-stew-fricot
Asian Salmon Cakes with Creamy Miso and Sake Sauce,http://allrecipes.com/recipe/84445/asian-salmon-cakes-with-creamy-miso-and-sake-sauce
Cold Fruit Explosion Soup,http://allrecipes.com/recipe/215567/cold-fruit-explosion-soup
French Onion Soup XI,http://allrecipes.com/recipe/25751/french-onion-soup-xi
