Recipe,URL
Berry Cobbler,http://allrecipes.com/recipe/21594/berry-cobbler
Toronto Chicken Shawarma,http://allrecipes.com/recipe/236035/toronto-chicken-shawarma
Potato Curry,http://allrecipes.com/recipe/81354/potato-curry
Brenda's Apple and Pomegranate Crisp,http://allrecipes.com/recipe/77493/brendas-apple-and-pomegranate-crisp
Quick and Easy Grilled Cheese,http://allrecipes.com/recipe/145967/quick-and-easy-grilled-cheese
Cinnamon Rolls II,http://allrecipes.com/recipe/24351/cinnamon-rolls-ii
Toronto Pad Thai,http://allrecipes.com/recipe/87313/toronto-pad-thai-
Curry Kabobs,http://allrecipes.com/recipe/8991/curry-kabobs
Peking Duck,http://allrecipes.com/recipe/31972/peking-duck
Delicious Vegan Spelt Muffins,http://allrecipes.com/recipe/236034/delicious-vegan-spelt-muffins
Real Poutine,http://allrecipes.com/recipe/79300/real-poutine
Scottish Oat Scones,http://allrecipes.com/recipe/6906/scottish-oat-scones
Cheddar Quiche,http://allrecipes.com/recipe/12557/cheddar-quiche
Tourtiers (French Pork Pie),http://allrecipes.com/recipe/93330/tourtiers-french-pork-pie
Sylvia's Ribs,http://allrecipes.com/recipe/24559/sylvias-ribs
Pasta e Fagioli ala Weeble,http://allrecipes.com/recipe/234021/pasta-e-fagioli-ala-weeble
Northern Ontario Partridge (Ruffed Grouse),http://allrecipes.com/recipe/80652/northern-ontario-partridge-ruffed-grouse
Grandpere dans le Sirop,http://allrecipes.com/recipe/55150/grandpere-dans-le-sirop
Quick and Easy Pancit,http://allrecipes.com/recipe/47015/quick-and-easy-pancit
Curried Wild Rice and Squash Soup,http://allrecipes.com/recipe/29776/curried-wild-rice-and-squash-soup
Curry Mango Chicken,http://allrecipes.com/recipe/88036/curry-mango-chicken
Scottish Shortbread II,http://allrecipes.com/recipe/9945/scottish-shortbread-ii
Apple Crisp IV,http://allrecipes.com/recipe/12685/apple-crisp-iv
Apple Scones,http://allrecipes.com/recipe/6905/apple-scones
Best Ever Blueberry Cobbler,http://allrecipes.com/recipe/15373/best-ever-blueberry-cobbler
Asian-Glazed 'Melt-in-Your-Mouth' Pork Tenderloin,http://allrecipes.com/recipe/143477/asian-glazed-melt-in-your-mouth-pork-tenderloin
Cabbage Rolls II,http://allrecipes.com/recipe/20045/cabbage-rolls-ii
Reveillon Tourtiere,http://allrecipes.com/recipe/12373/reveillon-tourtiere
Harvest Rice Dish,http://allrecipes.com/recipe/9143/harvest-rice-dish
